Source,Target,Weight
13034,14603,1.0
13034,15604,1.4142135623730951
13034,17228,1.4142135623730951
13034,17643,2.23606797749979
13034,17663,1.4142135623730951
13034,17984,1.0
13034,18031,1.0
13034,18313,1.0
13034,19526,1.0
13034,19724,1.0
13034,19729,0.0
13034,20406,2.0
13034,20467,0.0
13034,10402,0.0
13034,12381,1.4142135623730951
13034,12476,1.0
13034,15547,2.0
13034,4606,2.0
13034,13991,1.4142135623730951
13034,11445,1.0
13034,11999,2.0
13034,12466,4.0
13034,13544,2.0
13034,14248,2.0
13034,14372,3.0
13034,11569,0.0
13776,13794,3.0
13776,14192,0.0
13776,14207,1.0
13776,14546,2.449489742783178
13776,14603,1.0
13776,15604,2.449489742783178
13776,17228,1.7320508075688772
13776,17643,3.7416573867739413
13776,17663,1.4142135623730951
13776,17984,1.4142135623730951
13776,18031,1.0
13776,18313,1.4142135623730951
13776,19526,1.0
13776,19724,1.4142135623730951
13776,19729,0.0
13776,20406,2.0
13776,20467,0.0
13776,10402,0.0
13776,12381,1.4142135623730951
13776,12476,1.0
13776,15547,2.23606797749979
13776,4606,2.0
13776,13991,0.0
13776,13544,1.0
13776,14248,1.0
13776,17434,0.0
13776,19942,1.0
13776,20076,1.0
13776,20967,0.0
13776,21217,1.0
13776,11569,1.0
13794,14192,0.0
13794,14207,1.0
13794,14546,2.23606797749979
13794,14603,2.23606797749979
13794,15604,2.449489742783178
13794,17228,3.3166247903554
13794,17643,3.1622776601683795
13794,17663,3.1622776601683795
13794,17984,1.4142135623730951
13794,18031,1.0
13794,18313,1.4142135623730951
13794,19526,1.0
13794,19724,1.4142135623730951
13794,19729,0.0
13794,20406,2.0
13794,20467,0.0
13794,10402,2.0
13794,12381,3.0
13794,12476,3.0
13794,15547,1.0
13794,4606,0.0
13794,13991,2.8284271247461903
13794,11445,2.0
13794,11999,1.0
13794,12466,1.0
13794,13544,1.4142135623730951
13794,14248,1.4142135623730951
13794,14372,0.0
13794,17434,0.0
13794,19942,1.0
13794,20076,1.0
13794,20967,0.0
13794,21217,1.0
13794,11569,1.0
14192,14207,1.0
14192,14546,1.0
14192,14603,1.0
14192,15604,1.4142135623730951
14192,17228,1.4142135623730951
14192,17643,3.1622776601683795
14192,17663,1.0
14192,17984,1.4142135623730951
14192,18031,1.0
14192,18313,1.4142135623730951
14192,19526,1.0
14192,19724,1.4142135623730951
14192,19729,0.0
14192,20406,2.0
14192,20467,0.0
14192,15547,1.0
14192,13991,0.0
14192,14248,1.0
14192,17434,0.0
14192,19942,1.0
14192,20076,1.0
14192,20967,0.0
14192,21217,1.0
14207,14546,2.0
14207,14603,2.0
14207,15604,0.0
14207,17228,2.0
14207,17643,2.0
14207,17663,2.0
14207,17984,2.0
14207,18031,2.0
14207,18313,2.0
14207,19526,2.0
14207,19724,2.0
14207,19729,1.0
14207,20406,1.0
14207,20467,1.0
14546,14603,2.0
14546,15604,2.0
14546,17228,3.0
14546,17643,0.0
14546,17663,3.0
14546,17984,0.0
14546,18031,0.0
14546,18313,0.0
14546,19526,0.0
14546,19724,0.0
14546,19729,1.0
14546,20406,3.0
14546,20467,1.0
14546,10402,2.0
14546,12381,2.0
14546,12476,3.0
14546,15547,0.0
14603,15604,2.0
14603,17228,1.0
14603,17643,2.0
14603,17663,1.0
14603,17984,0.0
14603,18031,0.0
14603,18313,0.0
14603,19526,0.0
14603,19724,0.0
14603,19729,1.0
14603,20406,3.0
14603,20467,1.0
14603,10402,0.0
14603,12381,0.0
14603,12476,1.0
14603,15547,2.0
15604,17228,2.8284271247461903
15604,17643,2.8284271247461903
15604,17663,2.23606797749979
15604,17984,2.8284271247461903
15604,18031,2.0
15604,18313,2.8284271247461903
15604,19526,2.23606797749979
15604,19724,2.8284271247461903
15604,19729,1.0
15604,20406,1.4142135623730951
15604,20467,1.0
15604,12381,2.0
15604,15547,0.0
15604,13991,2.23606797749979
15604,13544,1.0
15604,14248,2.0
15604,17434,1.0
15604,19942,2.0
15604,20076,0.0
15604,20967,1.0
15604,21217,0.0
15604,11569,1.0
17228,17643,5.0
17228,17663,1.0
17228,17984,0.0
17228,18031,0.0
17228,18313,0.0
17228,19526,1.0
17228,19724,0.0
17228,19729,1.0
17228,20406,3.1622776601683795
17228,20467,1.0
17228,10402,1.0
17228,12381,1.0
17228,12476,0.0
17228,15547,3.605551275463989
17228,13991,1.0
17228,14248,0.0
17228,17434,1.0
17228,19942,0.0
17228,20076,2.0
17228,20967,1.0
17228,21217,2.0
17643,17663,4.242640687119285
17643,17984,4.0
17643,18031,0.0
17643,18313,4.0
17643,19526,3.0
17643,19724,4.0
17643,19729,1.0
17643,20406,4.242640687119285
17643,20467,1.0
17643,10402,2.0
17643,12381,2.0
17643,12476,3.0
17643,15547,2.0
17643,13991,3.0
17643,14248,4.0
17643,17434,3.0
17643,19942,4.0
17643,20076,2.0
17643,20967,3.0
17643,21217,2.0
17663,17984,1.0
17663,18031,0.0
17663,18313,1.0
17663,19526,0.0
17663,19724,1.0
17663,19729,1.0
17663,20406,3.0
17663,20467,1.0
17663,10402,1.0
17663,12381,1.0
17663,12476,0.0
17663,15547,3.1622776601683795
17663,13991,0.0
17663,14248,1.0
17663,17434,0.0
17663,19942,1.0
17663,20076,1.0
17663,20967,0.0
17663,21217,1.0
17984,18031,0.0
17984,18313,0.0
17984,19526,1.0
17984,19724,0.0
17984,19729,1.0
17984,20406,3.1622776601683795
17984,20467,1.0
17984,15547,2.0
17984,13991,1.0
17984,14248,0.0
17984,17434,1.0
17984,19942,0.0
17984,20076,2.0
17984,20967,1.0
17984,21217,2.0
18031,18313,0.0
18031,19526,0.0
18031,19724,0.0
18031,19729,1.0
18031,20406,3.0
18031,20467,1.0
18031,20967,1.0
18031,21217,1.0
18031,18361,0.0
18031,18857,1.0
18031,20848,1.0
18031,21733,2.0
18031,22602,1.0
18031,23576,0.0
18031,23612,0.0
18031,24326,1.0
18031,24499,1.0
18031,24834,1.0
18031,26244,0.0
18031,26398,0.0
18031,26579,0.0
18031,26661,1.0
18313,19526,1.0
18313,19724,0.0
18313,19729,1.0
18313,20406,3.1622776601683795
18313,20467,1.0
18313,15547,2.0
18313,13991,1.0
18313,14248,0.0
18313,17434,1.0
18313,19942,0.0
18313,20076,2.0
18313,20967,1.0
18313,21217,2.0
19526,19724,1.0
19526,19729,1.0
19526,20406,3.0
19526,20467,1.0
19526,15547,1.0
19526,13991,0.0
19526,14248,1.0
19526,17434,0.0
19526,19942,1.0
19526,20076,1.0
19526,20967,1.0
19526,21217,1.4142135623730951
19526,18361,0.0
19526,18857,1.0
19526,20848,1.0
19526,21733,2.0
19526,22602,1.0
19526,23576,0.0
19526,23612,0.0
19526,24326,1.0
19526,24499,1.0
19526,24834,1.0
19526,26244,0.0
19526,26398,0.0
19526,26579,0.0
19526,26661,1.0
19724,19729,1.0
19724,20406,3.1622776601683795
19724,20467,1.0
19724,15547,2.0
19724,13991,1.0
19724,14248,0.0
19724,17434,1.0
19724,19942,0.0
19724,20076,2.0
19724,20967,1.0
19724,21217,2.0
19729,20406,2.0
19729,20467,0.0
19729,20967,1.0
19729,21217,1.0
19729,18361,0.0
19729,18857,1.0
19729,20848,1.0
19729,21733,2.0
19729,22602,1.0
19729,23576,0.0
19729,23612,0.0
19729,24326,1.0
19729,24499,1.0
19729,24834,1.0
19729,26244,0.0
19729,26398,0.0
19729,26579,0.0
19729,26661,1.0
20406,20467,2.0
20406,15547,1.0
20406,13991,0.0
20406,14248,1.0
20406,17434,0.0
20406,19942,1.0
20406,20076,1.0
20406,20967,0.0
20406,21217,1.0
20467,20967,1.0
20467,21217,1.0
20467,18361,0.0
20467,18857,1.0
20467,20848,1.0
20467,21733,2.0
20467,22602,1.0
20467,23576,0.0
20467,23612,0.0
20467,24326,1.0
20467,24499,1.0
20467,24834,1.0
20467,26244,0.0
20467,26398,0.0
20467,26579,0.0
20467,26661,1.0
10402,12381,0.0
10402,12476,1.0
10402,15547,2.0
12381,12476,1.0
12381,15547,2.0
12381,4606,1.0
12381,13991,1.0
12381,13544,1.0
12381,11569,1.0
12476,15547,3.0
12476,2171,3.1622776601683795
12476,6016,1.0
12476,8440,0.0
12476,8612,0.0
12476,9195,1.0
12476,9722,2.23606797749979
12476,10727,1.0
12476,14222,2.0
12476,14285,1.0
12476,15318,0.0
12476,16569,1.0
12476,3114,2.0
12476,8669,2.0
12476,13000,2.0
12476,13826,2.0
12476,17242,2.0
15547,13991,1.0
15547,14248,2.0
15547,17434,1.0
15547,19942,2.0
15547,20076,0.0
15547,20967,1.0
15547,21217,0.0
2171,6016,0.0
2171,8440,3.1622776601683795
2171,8612,1.0
2171,9195,2.0
2171,9722,1.0
2171,10727,0.0
2171,14222,1.4142135623730951
2171,14285,2.23606797749979
2171,15318,1.0
2171,16569,0.0
2171,3114,1.0
2171,8669,1.0
2171,13000,1.0
2171,13826,1.0
2171,17242,1.0
6016,8440,1.0
6016,8612,1.0
6016,9195,2.0
6016,9722,0.0
6016,10727,0.0
6016,14222,1.0
6016,14285,1.0
6016,15318,1.0
6016,16569,0.0
8440,8612,0.0
8440,9195,1.0
8440,9722,2.23606797749979
8440,10727,1.0
8440,14222,2.0
8440,14285,1.0
8440,15318,0.0
8440,16569,1.0
8440,3114,2.0
8440,8669,2.0
8440,13000,2.0
8440,13826,2.0
8440,17242,2.0
8612,9195,1.0
8612,9722,1.0
8612,10727,1.0
8612,14222,0.0
8612,14285,0.0
8612,15318,0.0
8612,16569,1.0
9195,9722,2.0
9195,10727,2.0
9195,14222,1.0
9195,14285,1.0
9195,15318,1.0
9195,16569,2.0
9722,10727,0.0
9722,14222,1.0
9722,14285,1.4142135623730951
9722,15318,1.0
9722,16569,0.0
9722,3114,0.0
9722,8669,0.0
9722,13000,0.0
9722,13826,0.0
9722,17242,0.0
10727,14222,1.0
10727,14285,1.0
10727,15318,1.0
10727,16569,0.0
14222,14285,1.0
14222,15318,0.0
14222,16569,1.0
14222,3114,0.0
14222,8669,0.0
14222,13000,0.0
14222,13826,0.0
14222,17242,0.0
14285,15318,0.0
14285,16569,1.0
14285,3114,1.0
14285,8669,1.0
14285,13000,1.0
14285,13826,1.0
14285,17242,1.0
15318,16569,1.0
5629,6634,1.0
5629,8484,1.0
5629,52036,2.0
6634,8484,0.0
6634,52036,1.0
8484,52036,1.0
8484,1952,2.0
8484,2324,2.0
8484,3087,0.0
8484,3739,1.0
8484,4536,2.0
8484,5115,0.0
8484,5645,2.0
8484,8178,2.0
8484,8370,0.0
8484,8510,0.0
4606,13991,2.0
13991,11445,0.0
13991,11999,1.0
13991,12466,3.0
13991,13544,1.4142135623730951
13991,14248,1.4142135623730951
13991,14372,2.0
13991,17434,0.0
13991,19942,1.0
13991,20076,1.0
13991,20967,0.0
13991,21217,1.0
13991,11569,1.0
11445,11999,1.0
11445,12466,3.0
11445,13544,1.0
11445,14248,1.0
11445,14372,2.0
11999,12466,2.0
11999,13544,0.0
11999,14248,0.0
11999,14372,1.0
12466,13544,2.0
12466,14248,2.0
12466,14372,1.0
13544,14248,0.0
13544,14372,1.0
13544,11569,0.0
14248,14372,1.0
14248,17434,1.0
14248,19942,0.0
14248,20076,2.0
14248,20967,1.0
14248,21217,2.0
17434,19942,1.0
17434,20076,1.0
17434,20967,0.0
17434,21217,1.0
19942,20076,2.0
19942,20967,1.0
19942,21217,2.0
20076,20967,1.0
20076,21217,0.0
20967,21217,1.0
20967,18361,1.0
20967,18857,2.0
20967,20848,2.0
20967,21733,1.0
20967,22602,2.0
20967,23576,1.0
20967,23612,1.0
20967,24326,0.0
20967,24499,2.0
20967,24834,2.0
20967,26244,1.0
20967,26398,1.0
20967,26579,1.0
20967,26661,2.0
21217,18361,1.0
21217,18857,2.0
21217,20848,2.0
21217,21733,1.0
21217,22602,2.0
21217,23576,1.0
21217,23612,1.0
21217,24326,0.0
21217,24499,2.0
21217,24834,2.0
21217,26244,1.0
21217,26398,1.0
21217,26579,1.0
21217,26661,2.0
18361,18857,1.0
18361,20848,1.0
18361,21733,2.0
18361,22602,1.0
18361,23576,0.0
18361,23612,0.0
18361,24326,1.0
18361,24499,1.0
18361,24834,1.0
18361,26244,0.0
18361,26398,0.0
18361,26579,0.0
18361,26661,1.0
18857,20848,0.0
18857,21733,3.0
18857,22602,0.0
18857,23576,1.0
18857,23612,1.0
18857,24326,2.0
18857,24499,0.0
18857,24834,0.0
18857,26244,1.0
18857,26398,1.0
18857,26579,1.0
18857,26661,0.0
20848,21733,3.0
20848,22602,0.0
20848,23576,1.0
20848,23612,1.0
20848,24326,2.0
20848,24499,0.0
20848,24834,0.0
20848,26244,1.0
20848,26398,1.0
20848,26579,1.0
20848,26661,0.0
21733,22602,3.0
21733,23576,2.0
21733,23612,2.0
21733,24326,1.0
21733,24499,3.0
21733,24834,3.0
21733,26244,2.0
21733,26398,2.0
21733,26579,2.0
21733,26661,3.0
22602,23576,1.0
22602,23612,1.0
22602,24326,2.0
22602,24499,0.0
22602,24834,0.0
22602,26244,1.0
22602,26398,1.0
22602,26579,1.0
22602,26661,0.0
23576,23612,0.0
23576,24326,1.0
23576,24499,1.0
23576,24834,1.0
23576,26244,0.0
23576,26398,0.0
23576,26579,0.0
23576,26661,1.0
23612,24326,1.0
23612,24499,1.0
23612,24834,1.0
23612,26244,0.0
23612,26398,0.0
23612,26579,0.0
23612,26661,1.0
24326,24499,2.0
24326,24834,2.0
24326,26244,1.0
24326,26398,1.0
24326,26579,1.0
24326,26661,2.0
24499,24834,0.0
24499,26244,1.0
24499,26398,1.0
24499,26579,1.0
24499,26661,0.0
24834,26244,1.0
24834,26398,1.0
24834,26579,1.0
24834,26661,0.0
26244,26398,0.0
26244,26579,0.0
26244,26661,1.0
26398,26579,0.0
26398,26661,1.0
26579,26661,1.0
3114,8669,0.0
3114,13000,0.0
3114,13826,0.0
3114,17242,0.0
8669,13000,0.0
8669,13826,0.0
8669,17242,0.0
13000,13826,0.0
13000,17242,0.0
13826,17242,0.0
1952,2324,0.0
1952,3087,2.0
1952,3739,1.0
1952,4536,0.0
1952,5115,2.0
1952,5645,0.0
1952,8178,0.0
1952,8370,2.0
1952,8510,2.0
2324,3087,2.0
2324,3739,1.0
2324,4536,0.0
2324,5115,2.0
2324,5645,0.0
2324,8178,0.0
2324,8370,2.0
2324,8510,2.0
3087,3739,1.0
3087,4536,2.0
3087,5115,0.0
3087,5645,2.0
3087,8178,2.0
3087,8370,0.0
3087,8510,0.0
3739,4536,1.0
3739,5115,1.0
3739,5645,1.0
3739,8178,1.0
3739,8370,1.0
3739,8510,1.0
4536,5115,2.0
4536,5645,0.0
4536,8178,0.0
4536,8370,2.0
4536,8510,2.0
5115,5645,2.0
5115,8178,2.0
5115,8370,0.0
5115,8510,0.0
5645,8178,0.0
5645,8370,2.0
5645,8510,2.0
8178,8370,2.0
8178,8510,2.0
8370,8510,0.0
